tag_id,created_at,updated_at,ttype,content,entity_id
3495,2025-12-04 19:23:35.572346,2025-12-04 19:23:35.572346,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""URL-Expansion""}",2876
3496,2025-12-04 19:23:35.580823,2025-12-04 19:23:35.580823,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""URL-Expansion""}",2880
3497,2025-12-04 19:23:35.588489,2025-12-04 19:23:35.588489,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""URL-Expansion""}",2884
3498,2025-12-04 19:23:35.595985,2025-12-04 19:23:35.595985,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""URL-Expansion""}",2887
3499,2025-12-04 19:23:37.079476,2025-12-04 19:23:37.079476,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS""}",2866
3500,2025-12-04 19:23:42.472154,2025-12-04 19:23:42.472154,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 0}",2891
3501,2025-12-04 19:23:42.488919,2025-12-04 19:23:42.488919,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 0}",2892
3502,2025-12-04 19:23:42.510062,2025-12-04 19:23:42.510062,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 0}",2893
3503,2025-12-04 19:23:42.534371,2025-12-04 19:23:42.534371,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 0}",2894
3504,2025-12-04 19:23:42.566626,2025-12-04 19:23:42.566626,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""GLEIF""}",2874
3505,2025-12-04 19:23:48.476191,2025-12-04 19:23:48.476191,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""GLEIF""}",2891
3506,2025-12-04 19:23:52.363664,2025-12-04 19:23:52.363664,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS-IP""}",835
3507,2025-12-04 19:23:55.66693,2025-12-04 19:23:55.66693,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS-IP""}",850
3508,2025-12-04 19:24:04.01659,2025-12-04 19:24:04.01659,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS""}",2895
3509,2025-12-04 19:24:21.48394,2025-12-04 19:24:21.48394,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS""}",2899
3510,2025-12-04 19:24:24.015169,2025-12-04 19:24:24.015169,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS""}",2901
3511,2025-12-04 19:24:26.1609,2025-12-04 19:24:26.1609,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS""}",2900
3512,2025-12-04 19:25:08.68077,2025-12-04 19:25:08.68077,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS-IP""}",868
3513,2025-12-04 19:25:33.964593,2025-12-04 19:25:33.964593,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS""}",2903
3514,2025-12-04 19:26:06.222939,2025-12-04 19:26:06.222939,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS-IP""}",874
3515,2025-12-04 19:26:35.888225,2025-12-04 19:26:35.888225,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS""}",2906
3516,2025-12-04 19:26:39.88894,2025-12-04 19:26:39.88894,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS""}",2907
3518,2025-12-04 19:26:53.702473,2025-12-04 19:26:53.702473,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS-IP""}",885
3517,2025-12-04 19:26:53.571812,2025-12-04 19:26:53.897381,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS-IP""}",899
3519,2025-12-04 19:26:55.289721,2025-12-04 19:26:55.289722,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS-IP""}",886
3520,2025-12-04 19:26:55.319817,2025-12-04 19:26:55.319817,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS-IP""}",893
3521,2025-12-04 19:27:00.371846,2025-12-04 19:27:00.371846,SourceProperty,"{""name"": ""BGP.Tools"", ""confidence"": 100}",2913
3522,2025-12-04 19:27:00.389719,2025-12-04 19:27:00.389719,SourceProperty,"{""name"": ""BGP.Tools"", ""confidence"": 100}",2914
3523,2025-12-04 19:27:01.065331,2025-12-04 19:27:01.065331,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS-IP""}",901
3524,2025-12-04 19:27:01.911813,2025-12-04 19:27:01.911813,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",2917
3525,2025-12-04 19:27:01.925025,2025-12-04 19:27:01.925025,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""RDAP""}",2913
3526,2025-12-04 19:27:01.991448,2025-12-04 19:27:01.991448,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",2921
3527,2025-12-04 19:27:02.656307,2025-12-04 19:27:02.656307,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",2922
3528,2025-12-04 19:27:02.876939,2025-12-04 19:27:02.876939,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""URL-Expansion""}",2918
3529,2025-12-04 19:27:03.161516,2025-12-04 19:27:03.161516,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""RDAP""}",2914
3530,2025-12-04 19:27:03.892548,2025-12-04 19:27:03.892548,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""URL-Expansion""}",2920
3531,2025-12-04 19:27:03.899129,2025-12-04 19:27:03.899129,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""URL-Expansion""}",2924
3532,2025-12-04 19:27:03.90543,2025-12-04 19:27:03.905431,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""URL-Expansion""}",2929
3533,2025-12-04 19:27:03.912005,2025-12-04 19:27:03.912006,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""URL-Expansion""}",2932
3534,2025-12-04 19:27:03.920395,2025-12-04 19:27:03.920395,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""URL-Expansion""}",2936
3535,2025-12-04 19:27:11.203862,2025-12-04 19:27:11.203863,SourceProperty,"{""name"": ""BGP.Tools"", ""confidence"": 100}",2941
3536,2025-12-04 19:27:11.219159,2025-12-04 19:27:11.219159,SourceProperty,"{""name"": ""BGP.Tools"", ""confidence"": 100}",2942
3537,2025-12-04 19:27:11.724375,2025-12-04 19:27:11.724375,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 0}",2944
3538,2025-12-04 19:27:11.738664,2025-12-04 19:27:11.738664,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 0}",2945
3539,2025-12-04 19:27:11.753768,2025-12-04 19:27:11.753768,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 0}",2946
3540,2025-12-04 19:27:11.767692,2025-12-04 19:27:11.767692,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 0}",2947
3544,2025-12-04 19:27:12.748577,2025-12-04 19:27:12.748577,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",2952
3545,2025-12-04 19:27:12.92098,2025-12-04 19:27:12.92098,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""URL-Expansion""}",2949
3546,2025-12-04 19:27:13.92612,2025-12-04 19:27:13.92612,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""URL-Expansion""}",2951
3547,2025-12-04 19:27:14.199075,2025-12-04 19:27:14.199075,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""RDAP""}",2942
3548,2025-12-04 19:27:14.938012,2025-12-04 19:27:14.938012,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""URL-Expansion""}",2954
3549,2025-12-04 19:27:16.733431,2025-12-04 19:27:16.733431,SourceProperty,"{""name"": ""BGP.Tools"", ""confidence"": 100}",2955
3569,2025-12-04 19:27:30.101011,2025-12-04 19:27:30.101011,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS""}",2956
3570,2025-12-04 19:27:32.657573,2025-12-04 19:27:32.657573,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",2987
4983,2025-12-04 19:42:47.115896,2025-12-04 19:42:47.115896,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS""}",4253
4984,2025-12-04 19:42:47.246421,2025-12-04 19:42:47.246422,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",4336
4985,2025-12-04 19:42:47.275561,2025-12-04 19:42:47.275561,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",4337
4986,2025-12-04 19:42:47.294794,2025-12-04 19:42:47.294794,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",4338
4987,2025-12-04 19:42:47.313691,2025-12-04 19:42:47.313691,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",4339
3576,2025-12-04 19:27:32.758235,2025-12-04 19:27:32.758235,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""GLEIF""}",2944
3577,2025-12-04 19:27:34.705658,2025-12-04 19:27:34.705658,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",2994
3578,2025-12-04 19:27:35.71767,2025-12-04 19:27:35.71767,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 0}",2995
3579,2025-12-04 19:27:35.732395,2025-12-04 19:27:35.732395,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 0}",2996
3580,2025-12-04 19:27:35.745788,2025-12-04 19:27:35.745788,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 0}",2997
3581,2025-12-04 19:27:35.759403,2025-12-04 19:27:35.759403,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 0}",2998
3582,2025-12-04 19:27:35.786995,2025-12-04 19:27:35.786995,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""GLEIF""}",2959
4988,2025-12-04 19:42:47.331681,2025-12-04 19:42:47.331681,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",4340
3583,2025-12-04 19:27:36.090812,2025-12-04 19:27:36.124656,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS-IP""}",1005
3584,2025-12-04 19:27:38.530589,2025-12-04 19:27:38.530589,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",2999
3585,2025-12-04 19:27:39.998886,2025-12-04 19:27:39.998886,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""URL-Expansion""}",3001
3586,2025-12-04 19:27:41.820924,2025-12-04 19:27:41.820924,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS""}",2979
3587,2025-12-04 19:27:47.910998,2025-12-04 19:27:47.910998,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""GLEIF""}",2999
3541,2025-12-04 19:27:11.792096,2025-12-04 19:28:18.101039,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""GLEIF""}",2922
4990,2025-12-04 19:42:47.445036,2025-12-04 19:42:47.445036,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS""}",4315
3571,2025-12-04 19:27:32.678553,2025-12-04 19:29:29.844404,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",2988
3572,2025-12-04 19:27:32.69355,2025-12-04 19:29:29.857442,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",2989
3573,2025-12-04 19:27:32.70788,2025-12-04 19:29:29.868556,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",2990
3574,2025-12-04 19:27:32.723291,2025-12-04 19:29:29.880255,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",2991
4991,2025-12-04 19:42:47.949877,2025-12-04 19:42:47.949877,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",4341
4992,2025-12-04 19:42:47.961289,2025-12-04 19:42:47.961289,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""RDAP""}",4310
3575,2025-12-04 19:27:32.745627,2025-12-04 19:30:14.802882,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""GLEIF""}",2987
5000,2025-12-04 19:42:51.094575,2025-12-04 19:42:51.094575,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""WHOIS""}",3909
5001,2025-12-04 19:42:51.252505,2025-12-04 19:42:51.252505,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS""}",4320
2465,2025-12-04 18:20:57.76743,2025-12-04 19:42:51.951153,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",2117
5002,2025-12-04 19:42:51.9739,2025-12-04 19:42:51.9739,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""RDAP""}",4313
5003,2025-12-04 19:42:52.008006,2025-12-04 19:42:52.008006,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS""}",4325
5004,2025-12-04 19:42:52.166772,2025-12-04 19:42:52.166772,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""WHOIS""}",3730
5005,2025-12-04 19:42:53.045039,2025-12-04 19:42:53.045039,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS""}",4203
5006,2025-12-04 19:42:53.082596,2025-12-04 19:42:53.082596,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS""}",4318
5007,2025-12-04 19:42:53.349655,2025-12-04 19:42:53.349655,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",4346
5008,2025-12-04 19:42:53.389959,2025-12-04 19:42:53.389959,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",4347
5009,2025-12-04 19:42:53.414305,2025-12-04 19:42:53.414305,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",4348
5012,2025-12-04 19:42:53.533601,2025-12-04 19:42:53.533601,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",4351
4791,2025-12-04 19:41:33.140185,2025-12-04 19:42:53.762248,SourceProperty,"{""name"": ""GitHub-IPVerse"", ""confidence"": 90}",1666
5018,2025-12-04 19:42:53.885554,2025-12-04 19:42:53.885554,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",4150
5019,2025-12-04 19:42:53.903344,2025-12-04 19:42:53.903344,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",4151
5020,2025-12-04 19:42:53.921217,2025-12-04 19:42:53.921217,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",4152
5021,2025-12-04 19:42:53.939515,2025-12-04 19:42:53.939515,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",4153
5023,2025-12-04 19:42:55.019219,2025-12-04 19:42:55.019219,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",4363
5024,2025-12-04 19:42:55.035767,2025-12-04 19:42:55.035768,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""RDAP""}",4355
4999,2025-12-04 19:42:51.090052,2025-12-04 19:43:03.34887,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS-IP""}",4227
4989,2025-12-04 19:42:47.357514,2025-12-04 19:43:38.787386,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""GLEIF""}",4336
4792,2025-12-04 19:41:33.169773,2025-12-04 19:41:33.169773,SourceProperty,"{""name"": ""GitHub-IPVerse"", ""confidence"": 90}",4062
3552,2025-12-04 19:27:17.635923,2025-12-04 19:27:17.635923,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",2959
3553,2025-12-04 19:27:17.984596,2025-12-04 19:27:17.984596,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""URL-Expansion""}",2974
3554,2025-12-04 19:27:18.982023,2025-12-04 19:27:18.982023,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""URL-Expansion""}",2961
3555,2025-12-04 19:27:18.988654,2025-12-04 19:27:18.988654,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""URL-Expansion""}",2965
4993,2025-12-04 19:42:49.610501,2025-12-04 19:42:49.610501,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",4342
3556,2025-12-04 19:27:18.993295,2025-12-04 19:27:19.003677,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""URL-Expansion""}",2969
3557,2025-12-04 19:27:20.616628,2025-12-04 19:27:20.616628,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS""}",2915
3558,2025-12-04 19:27:20.859104,2025-12-04 19:27:20.859104,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",2975
3559,2025-12-04 19:27:21.032631,2025-12-04 19:27:21.032631,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS""}",2957
4994,2025-12-04 19:42:49.711432,2025-12-04 19:42:49.711432,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""URL-Expansion""}",4343
4995,2025-12-04 19:42:49.943084,2025-12-04 19:42:49.943084,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",4344
3562,2025-12-04 19:27:22.961995,2025-12-04 19:27:22.961995,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS""}",2943
3563,2025-12-04 19:27:23.907573,2025-12-04 19:27:23.907573,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",2981
3564,2025-12-04 19:27:23.923953,2025-12-04 19:27:23.923953,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""RDAP""}",2977
3565,2025-12-04 19:27:24.005869,2025-12-04 19:27:24.005869,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""URL-Expansion""}",2982
3566,2025-12-04 19:27:25.00253,2025-12-04 19:27:25.00253,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""URL-Expansion""}",2984
3567,2025-12-04 19:27:25.334926,2025-12-04 19:27:25.334926,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""RDAP""}",2978
3568,2025-12-04 19:27:26.015772,2025-12-04 19:27:26.015772,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""URL-Expansion""}",2986
4996,2025-12-04 19:42:49.955448,2025-12-04 19:42:49.955448,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""RDAP""}",4309
3589,2025-12-04 19:27:56.066409,2025-12-04 19:27:56.066409,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""GLEIF""}",2995
3590,2025-12-04 19:28:00.003611,2025-12-04 19:28:00.003611,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",3006
3588,2025-12-04 19:27:50.655218,2025-12-04 19:28:02.223017,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS-IP""}",1074
3591,2025-12-04 19:28:05.768961,2025-12-04 19:28:05.768961,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",3007
3598,2025-12-04 19:28:07.975097,2025-12-04 19:28:07.975097,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",3013
3599,2025-12-04 19:28:12.079198,2025-12-04 19:28:12.079198,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",3014
3600,2025-12-04 19:28:12.108391,2025-12-04 19:28:12.108391,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",3015
3603,2025-12-04 19:28:12.150622,2025-12-04 19:28:12.150622,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",3018
3605,2025-12-04 19:28:12.387342,2025-12-04 19:28:12.387342,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",3019
3606,2025-12-04 19:28:17.787437,2025-12-04 19:28:17.787437,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",3020
3607,2025-12-04 19:28:17.813501,2025-12-04 19:28:17.813501,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",3021
3608,2025-12-04 19:28:17.826581,2025-12-04 19:28:17.826581,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",3022
3609,2025-12-04 19:28:17.845508,2025-12-04 19:28:17.845508,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",3023
3610,2025-12-04 19:28:17.859041,2025-12-04 19:28:17.859041,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",3024
3612,2025-12-04 19:28:18.051485,2025-12-04 19:28:18.051485,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",2944
3613,2025-12-04 19:28:18.064858,2025-12-04 19:28:18.064858,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",2945
3614,2025-12-04 19:28:18.075385,2025-12-04 19:28:18.075385,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",2946
3615,2025-12-04 19:28:18.085125,2025-12-04 19:28:18.085125,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",2947
3616,2025-12-04 19:28:18.106563,2025-12-04 19:28:18.106563,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""GLEIF""}",2988
3604,2025-12-04 19:28:12.165385,2025-12-04 19:28:23.941512,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""GLEIF""}",3014
3611,2025-12-04 19:28:17.874247,2025-12-04 19:28:29.901642,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""GLEIF""}",3020
3617,2025-12-04 19:28:33.197112,2025-12-04 19:28:33.197112,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",3025
3618,2025-12-04 19:28:38.722182,2025-12-04 19:28:38.722182,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",3026
3624,2025-12-04 19:28:39.194423,2025-12-04 19:28:39.194423,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",3031
3625,2025-12-04 19:28:44.727361,2025-12-04 19:28:44.727361,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",3032
3620,2025-12-04 19:28:38.76655,2025-12-04 19:30:05.640651,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",3028
3621,2025-12-04 19:28:38.78383,2025-12-04 19:30:05.67137,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",3029
3622,2025-12-04 19:28:38.799173,2025-12-04 19:30:05.686582,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",3030
3592,2025-12-04 19:28:05.792572,2025-12-04 19:33:29.624637,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",3008
3593,2025-12-04 19:28:05.80742,2025-12-04 19:33:29.640187,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",3009
3594,2025-12-04 19:28:05.821722,2025-12-04 19:33:29.650792,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",3010
3595,2025-12-04 19:28:05.837012,2025-12-04 19:33:29.669934,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",3011
3596,2025-12-04 19:28:05.850504,2025-12-04 19:33:29.703985,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",3012
3626,2025-12-04 19:28:44.75539,2025-12-04 19:33:41.477941,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",3033
3627,2025-12-04 19:28:44.770675,2025-12-04 19:33:41.495948,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",3034
3628,2025-12-04 19:28:44.784126,2025-12-04 19:33:41.51372,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",3035
3629,2025-12-04 19:28:44.799354,2025-12-04 19:33:41.525989,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",3036
3630,2025-12-04 19:28:44.815676,2025-12-04 19:33:41.546026,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""GLEIF""}",3032
3560,2025-12-04 19:27:22.43136,2025-12-04 19:39:49.051114,SourceProperty,"{""name"": ""BGP.Tools"", ""confidence"": 100}",2977
3561,2025-12-04 19:27:22.445403,2025-12-04 19:39:49.070601,SourceProperty,"{""name"": ""BGP.Tools"", ""confidence"": 100}",2978
3632,2025-12-04 19:28:50.769547,2025-12-04 19:28:50.769547,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",3038
4793,2025-12-04 19:41:33.191859,2025-12-04 19:41:33.199663,SourceProperty,"{""name"": ""GitHub-IPVerse"", ""confidence"": 90}",3991
4997,2025-12-04 19:42:49.965554,2025-12-04 19:42:49.965554,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS""}",4317
4998,2025-12-04 19:42:50.055485,2025-12-04 19:42:50.055485,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""WHOIS""}",3764
5010,2025-12-04 19:42:53.482127,2025-12-04 19:42:53.482127,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",4349
3638,2025-12-04 19:28:51.196368,2025-12-04 19:28:51.196368,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",3043
3639,2025-12-04 19:28:56.821738,2025-12-04 19:28:56.821738,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",3044
5011,2025-12-04 19:42:53.504815,2025-12-04 19:42:53.504815,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",4350
5014,2025-12-04 19:42:53.634632,2025-12-04 19:42:53.70376,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS-IP""}",4206
5015,2025-12-04 19:42:53.734312,2025-12-04 19:42:53.734312,SourceProperty,"{""name"": ""GitHub-IPVerse"", ""confidence"": 90}",4355
5016,2025-12-04 19:42:53.73993,2025-12-04 19:42:53.73993,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""URL-Expansion""}",4353
3646,2025-12-04 19:28:57.356292,2025-12-04 19:28:57.356292,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",3050
3647,2025-12-04 19:29:02.708558,2025-12-04 19:29:02.708558,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",3051
5017,2025-12-04 19:42:53.741748,2025-12-04 19:42:53.741748,SourceProperty,"{""name"": ""GitHub-IPVerse"", ""confidence"": 90}",4356
5022,2025-12-04 19:42:53.969975,2025-12-04 19:42:53.969975,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""GLEIF""}",4186
5013,2025-12-04 19:42:53.553698,2025-12-04 19:42:59.414637,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""GLEIF""}",4346
5038,2025-12-04 19:43:05.059879,2025-12-04 19:43:05.272161,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS-IP""}",4228
5039,2025-12-04 19:43:05.50771,2025-12-04 19:43:05.50771,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",4376
3654,2025-12-04 19:29:03.317907,2025-12-04 19:29:03.317907,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",3057
3655,2025-12-04 19:29:08.697918,2025-12-04 19:29:08.697918,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",3059
5040,2025-12-04 19:43:05.664076,2025-12-04 19:43:05.664076,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS-IP""}",4195
5041,2025-12-04 19:43:07.64731,2025-12-04 19:43:07.64731,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS""}",4139
5042,2025-12-04 19:43:08.237786,2025-12-04 19:43:08.237786,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS-IP""}",4332
