tag_id,created_at,updated_at,ttype,content,edge_id
4046,2025-12-04 19:35:29.590445,2025-12-04 19:38:00.496754,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",4546
4047,2025-12-04 19:35:29.604944,2025-12-04 19:38:00.50637,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",4547
4052,2025-12-04 19:35:44.77806,2025-12-04 19:35:44.77806,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",4552
4053,2025-12-04 19:35:44.786642,2025-12-04 19:35:44.786642,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",4553
4058,2025-12-04 19:35:50.692473,2025-12-04 19:35:50.692473,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",4558
4100,2025-12-04 19:36:26.735047,2025-12-04 19:40:35.696461,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",4604
4063,2025-12-04 19:35:56.739587,2025-12-04 19:35:56.739587,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",4567
4101,2025-12-04 19:36:26.752921,2025-12-04 19:40:35.707405,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",4605
4102,2025-12-04 19:36:26.771816,2025-12-04 19:40:35.717723,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",4606
4103,2025-12-04 19:36:26.790925,2025-12-04 19:40:35.728391,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",4607
4104,2025-12-04 19:36:26.804423,2025-12-04 19:40:35.740292,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",4608
4068,2025-12-04 19:36:02.702628,2025-12-04 19:36:02.702628,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",4572
4075,2025-12-04 19:36:08.708821,2025-12-04 19:36:08.708821,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",4579
4080,2025-12-04 19:36:09.536553,2025-12-04 19:36:09.536553,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",4584
4081,2025-12-04 19:36:09.545583,2025-12-04 19:36:09.545583,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",4585
4082,2025-12-04 19:36:09.554604,2025-12-04 19:36:09.554604,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",4586
4083,2025-12-04 19:36:09.562532,2025-12-04 19:36:09.562533,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",4587
4084,2025-12-04 19:36:14.793984,2025-12-04 19:36:14.793984,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",4588
4092,2025-12-04 19:36:20.686816,2025-12-04 19:36:20.686816,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",4596
4098,2025-12-04 19:36:26.700606,2025-12-04 19:36:26.700606,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",4602
4055,2025-12-04 19:35:44.828299,2025-12-04 19:36:29.803174,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",4555
4056,2025-12-04 19:35:44.852562,2025-12-04 19:36:29.814827,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",4556
4057,2025-12-04 19:35:44.882709,2025-12-04 19:36:29.827136,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",4557
4054,2025-12-04 19:35:44.811208,2025-12-04 19:36:29.844193,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",4554
4061,2025-12-04 19:35:50.744282,2025-12-04 19:36:32.703382,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",4561
4062,2025-12-04 19:35:50.759397,2025-12-04 19:36:32.716777,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",4562
4060,2025-12-04 19:35:50.729938,2025-12-04 19:36:32.733609,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",4560
4066,2025-12-04 19:35:56.782335,2025-12-04 19:36:38.753805,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",4570
4067,2025-12-04 19:35:56.799512,2025-12-04 19:36:38.763129,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",4571
4065,2025-12-04 19:35:56.768968,2025-12-04 19:36:38.776054,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",4569
4071,2025-12-04 19:36:02.7747,2025-12-04 19:36:44.726897,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",4575
4072,2025-12-04 19:36:02.790462,2025-12-04 19:36:44.745718,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",4576
4073,2025-12-04 19:36:02.808667,2025-12-04 19:36:44.760121,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",4577
4074,2025-12-04 19:36:02.831693,2025-12-04 19:36:44.770206,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",4578
4070,2025-12-04 19:36:02.759339,2025-12-04 19:36:44.789104,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",4574
4078,2025-12-04 19:36:08.756414,2025-12-04 19:36:50.728863,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",4582
4079,2025-12-04 19:36:08.769577,2025-12-04 19:36:50.738032,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",4583
4077,2025-12-04 19:36:08.740044,2025-12-04 19:36:50.759057,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",4581
4059,2025-12-04 19:35:50.699279,2025-12-04 19:36:54.064572,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",4559
4087,2025-12-04 19:36:14.840268,2025-12-04 19:36:56.745388,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",4591
4088,2025-12-04 19:36:14.85436,2025-12-04 19:36:56.756236,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",4592
4089,2025-12-04 19:36:14.867478,2025-12-04 19:36:56.766982,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",4593
4090,2025-12-04 19:36:14.880651,2025-12-04 19:36:56.776965,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",4594
4091,2025-12-04 19:36:14.895707,2025-12-04 19:36:56.785155,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",4595
4086,2025-12-04 19:36:14.827226,2025-12-04 19:36:56.800292,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",4590
4095,2025-12-04 19:36:20.729811,2025-12-04 19:37:02.725725,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",4599
4096,2025-12-04 19:36:20.747194,2025-12-04 19:37:02.735371,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",4600
4097,2025-12-04 19:36:20.762862,2025-12-04 19:37:02.745544,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",4601
4094,2025-12-04 19:36:20.715764,2025-12-04 19:37:02.760471,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",4598
4064,2025-12-04 19:35:56.746417,2025-12-04 19:37:06.001259,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",4568
4069,2025-12-04 19:36:02.716144,2025-12-04 19:37:15.044837,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",4573
4076,2025-12-04 19:36:08.715955,2025-12-04 19:37:21.089663,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",4580
4107,2025-12-04 19:37:25.883884,2025-12-04 19:37:25.883884,SourceProperty,"{""name"": ""GitHub-IPVerse"", ""confidence"": 90}",4617
4110,2025-12-04 19:37:25.937976,2025-12-04 19:37:25.937976,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",4620
4111,2025-12-04 19:37:26.08424,2025-12-04 19:37:26.08424,SourceProperty,"{""name"": ""WHOIS"", ""confidence"": 100}",4621
4112,2025-12-04 19:37:26.173425,2025-12-04 19:37:26.173425,SourceProperty,"{""name"": ""WHOIS"", ""confidence"": 100}",4622
4113,2025-12-04 19:37:26.181845,2025-12-04 19:37:26.181845,SourceProperty,"{""name"": ""WHOIS"", ""confidence"": 100}",4623
4085,2025-12-04 19:36:14.80038,2025-12-04 19:37:33.015724,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",4589
4093,2025-12-04 19:36:20.692656,2025-12-04 19:37:44.977551,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",4597
4048,2025-12-04 19:35:29.619825,2025-12-04 19:38:00.517273,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",4548
4049,2025-12-04 19:35:29.634995,2025-12-04 19:38:00.532907,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",4549
4050,2025-12-04 19:35:29.651026,2025-12-04 19:38:00.544274,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",4550
4051,2025-12-04 19:35:29.664819,2025-12-04 19:38:00.553796,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",4551
4099,2025-12-04 19:36:26.710734,2025-12-04 19:38:00.574761,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",4603
4114,2025-12-04 19:37:26.189793,2025-12-04 19:37:26.189793,SourceProperty,"{""name"": ""WHOIS"", ""confidence"": 100}",4624
4115,2025-12-04 19:37:26.198147,2025-12-04 19:37:26.198147,SourceProperty,"{""name"": ""WHOIS"", ""confidence"": 100}",4625
4116,2025-12-04 19:37:26.206402,2025-12-04 19:37:26.206402,SourceProperty,"{""name"": ""WHOIS"", ""confidence"": 100}",4626
4117,2025-12-04 19:37:26.214399,2025-12-04 19:37:26.214399,SourceProperty,"{""name"": ""WHOIS"", ""confidence"": 100}",4627
4118,2025-12-04 19:37:26.221952,2025-12-04 19:37:26.221952,SourceProperty,"{""name"": ""WHOIS"", ""confidence"": 100}",4628
4119,2025-12-04 19:37:26.241315,2025-12-04 19:37:26.241315,SourceProperty,"{""name"": ""WHOIS"", ""confidence"": 100}",4629
4120,2025-12-04 19:37:26.257031,2025-12-04 19:37:26.257031,SourceProperty,"{""name"": ""WHOIS"", ""confidence"": 100}",4630
4121,2025-12-04 19:37:26.269706,2025-12-04 19:37:26.269706,SourceProperty,"{""name"": ""WHOIS"", ""confidence"": 100}",4631
4122,2025-12-04 19:37:26.278025,2025-12-04 19:37:26.278026,SourceProperty,"{""name"": ""WHOIS"", ""confidence"": 100}",4632
4123,2025-12-04 19:37:26.425305,2025-12-04 19:37:26.425305,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",4633
4124,2025-12-04 19:37:26.480848,2025-12-04 19:37:26.480848,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",4634
4125,2025-12-04 19:37:26.898268,2025-12-04 19:37:26.898269,SourceProperty,"{""name"": ""GitHub-IPVerse"", ""confidence"": 90}",4635
4126,2025-12-04 19:37:26.911577,2025-12-04 19:37:26.911577,SourceProperty,"{""name"": ""BGP.Tools"", ""confidence"": 100}",4636
4129,2025-12-04 19:37:26.952516,2025-12-04 19:37:26.952516,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",4638
4130,2025-12-04 19:37:26.958207,2025-12-04 19:37:26.958207,SourceProperty,"{""name"": ""Contract-Record-Expansion"", ""confidence"": 100}",4630
4131,2025-12-04 19:37:26.972192,2025-12-04 19:37:26.972193,SourceProperty,"{""name"": ""Contract-Record-Expansion"", ""confidence"": 100}",4631
4132,2025-12-04 19:37:27.020236,2025-12-04 19:37:27.020236,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",4639
4133,2025-12-04 19:37:27.209183,2025-12-04 19:37:27.209183,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",4640
4134,2025-12-04 19:37:27.225051,2025-12-04 19:37:27.225051,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",4641
4135,2025-12-04 19:37:27.94955,2025-12-04 19:37:27.94955,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",4642
4136,2025-12-04 19:37:27.993999,2025-12-04 19:37:27.993999,SourceProperty,"{""name"": ""DNS-CNAME"", ""confidence"": 100}",4643
4137,2025-12-04 19:37:28.226023,2025-12-04 19:37:28.226023,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",4644
4138,2025-12-04 19:37:28.239954,2025-12-04 19:37:28.239954,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",4645
4139,2025-12-04 19:37:28.253457,2025-12-04 19:37:28.253458,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",4646
4140,2025-12-04 19:37:28.265975,2025-12-04 19:37:28.265975,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",4647
4141,2025-12-04 19:37:28.279497,2025-12-04 19:37:28.279498,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",4648
4142,2025-12-04 19:37:28.29306,2025-12-04 19:37:28.29306,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",4649
4143,2025-12-04 19:37:28.304996,2025-12-04 19:37:28.304996,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",4650
4144,2025-12-04 19:37:28.317526,2025-12-04 19:37:28.317526,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",4651
4145,2025-12-04 19:37:28.331962,2025-12-04 19:37:28.331962,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",4652
4146,2025-12-04 19:37:28.348639,2025-12-04 19:37:28.348639,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",4653
4147,2025-12-04 19:37:28.937193,2025-12-04 19:37:28.937193,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",4654
4148,2025-12-04 19:37:29.489171,2025-12-04 19:37:29.489171,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",4655
4149,2025-12-04 19:37:29.770936,2025-12-04 19:37:29.770936,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",4656
4150,2025-12-04 19:37:29.905846,2025-12-04 19:37:29.905846,SourceProperty,"{""name"": ""GitHub-IPVerse"", ""confidence"": 90}",4657
4152,2025-12-04 19:37:29.944823,2025-12-04 19:37:29.944823,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",4659
4159,2025-12-04 19:37:32.650854,2025-12-04 19:37:32.650854,SourceProperty,"{""name"": ""WHOIS"", ""confidence"": 100}",4666
4160,2025-12-04 19:37:32.662254,2025-12-04 19:37:32.662254,SourceProperty,"{""name"": ""WHOIS"", ""confidence"": 100}",4667
4171,2025-12-04 19:37:47.518564,2025-12-04 19:37:47.518564,SourceProperty,"{""name"": ""BGP.Tools"", ""confidence"": 100}",4676
4172,2025-12-04 19:37:47.526474,2025-12-04 19:37:47.526474,SourceProperty,"{""name"": ""BGP.Tools"", ""confidence"": 100}",4677
4173,2025-12-04 19:37:47.529012,2025-12-04 19:37:47.529012,SourceProperty,"{""name"": ""BGP.Tools"", ""confidence"": 100}",4679
4174,2025-12-04 19:37:47.533401,2025-12-04 19:37:47.533401,SourceProperty,"{""name"": ""BGP.Tools"", ""confidence"": 100}",4683
4175,2025-12-04 19:37:47.534803,2025-12-04 19:37:47.534803,SourceProperty,"{""name"": ""BGP.Tools"", ""confidence"": 100}",4682
4176,2025-12-04 19:37:47.548007,2025-12-04 19:37:47.548007,SourceProperty,"{""name"": ""BGP.Tools"", ""confidence"": 100}",4678
4177,2025-12-04 19:37:47.553804,2025-12-04 19:37:47.553804,SourceProperty,"{""name"": ""BGP.Tools"", ""confidence"": 100}",4681
4178,2025-12-04 19:37:47.558931,2025-12-04 19:37:47.558931,SourceProperty,"{""name"": ""BGP.Tools"", ""confidence"": 100}",4680
4179,2025-12-04 19:37:47.640463,2025-12-04 19:37:47.640464,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",4684
4180,2025-12-04 19:37:47.648259,2025-12-04 19:37:47.64826,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",4685
4181,2025-12-04 19:37:47.658373,2025-12-04 19:37:47.658373,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",4686
4182,2025-12-04 19:37:47.660335,2025-12-04 19:37:47.660335,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",4687
4183,2025-12-04 19:37:47.681281,2025-12-04 19:37:47.681281,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",4688
4184,2025-12-04 19:37:47.681382,2025-12-04 19:37:47.681382,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",4690
4185,2025-12-04 19:37:47.685616,2025-12-04 19:37:47.685616,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",4689
4186,2025-12-04 19:37:47.687895,2025-12-04 19:37:47.687895,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",4693
4187,2025-12-04 19:37:47.688481,2025-12-04 19:37:47.688481,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",4692
4188,2025-12-04 19:37:47.6963,2025-12-04 19:37:47.6963,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",4691
5022,2025-12-04 19:40:58.697891,2025-12-04 19:40:58.697891,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",5456
4190,2025-12-04 19:37:47.769262,2025-12-04 19:37:47.769262,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 0}",4695
4191,2025-12-04 19:37:47.788845,2025-12-04 19:37:47.788845,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 0}",4696
4192,2025-12-04 19:37:47.804642,2025-12-04 19:37:47.804642,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 0}",4697
4189,2025-12-04 19:37:47.754102,2025-12-04 19:37:47.819859,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 0}",4694
4193,2025-12-04 19:37:48.815678,2025-12-04 19:37:48.815678,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",4698
4194,2025-12-04 19:37:48.833718,2025-12-04 19:37:48.833718,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",4699
4196,2025-12-04 19:37:48.859918,2025-12-04 19:37:48.859918,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",4701
4197,2025-12-04 19:37:49.055542,2025-12-04 19:37:49.055542,SourceProperty,"{""name"": ""Contract-Record-Expansion"", ""confidence"": 100}",4700
4198,2025-12-04 19:37:50.281115,2025-12-04 19:37:50.281115,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",4702
4199,2025-12-04 19:37:50.304513,2025-12-04 19:37:50.304513,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",4703
4200,2025-12-04 19:37:50.334345,2025-12-04 19:37:50.334345,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",4704
4201,2025-12-04 19:37:50.437994,2025-12-04 19:37:50.437994,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",4705
4202,2025-12-04 19:37:50.485193,2025-12-04 19:37:50.485193,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",4706
4203,2025-12-04 19:37:50.540252,2025-12-04 19:37:50.540252,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",4707
4204,2025-12-04 19:37:50.6355,2025-12-04 19:37:50.6355,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",4708
4205,2025-12-04 19:37:50.656971,2025-12-04 19:37:50.656971,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",4709
4206,2025-12-04 19:37:50.736315,2025-12-04 19:37:50.736315,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",4710
4207,2025-12-04 19:37:50.844112,2025-12-04 19:37:50.844112,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",4711
4208,2025-12-04 19:37:50.889242,2025-12-04 19:37:50.889242,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",4712
4209,2025-12-04 19:37:50.932569,2025-12-04 19:37:50.932569,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",4713
4210,2025-12-04 19:37:50.996392,2025-12-04 19:37:50.996392,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",4714
4211,2025-12-04 19:37:51.064266,2025-12-04 19:37:51.064266,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",4715
4212,2025-12-04 19:37:51.091847,2025-12-04 19:37:51.091847,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",4716
4213,2025-12-04 19:37:51.158033,2025-12-04 19:37:51.158033,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",4717
4214,2025-12-04 19:37:51.193506,2025-12-04 19:37:51.193506,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",4718
4215,2025-12-04 19:37:51.237702,2025-12-04 19:37:51.237703,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",4719
4217,2025-12-04 19:37:51.397642,2025-12-04 19:37:51.397643,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",4721
4227,2025-12-04 19:37:52.066549,2025-12-04 19:37:52.066549,SourceProperty,"{""name"": ""GitHub-IPVerse"", ""confidence"": 90}",4732
4228,2025-12-04 19:37:52.068488,2025-12-04 19:37:52.068488,SourceProperty,"{""name"": ""GitHub-IPVerse"", ""confidence"": 90}",4731
5024,2025-12-04 19:40:58.698876,2025-12-04 19:40:58.698876,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",5457
4231,2025-12-04 19:37:52.100507,2025-12-04 19:37:52.100507,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",4735
4239,2025-12-04 19:37:52.490049,2025-12-04 19:37:52.490049,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",4743
4240,2025-12-04 19:37:52.546689,2025-12-04 19:37:52.546689,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",4744
4241,2025-12-04 19:37:52.643843,2025-12-04 19:37:52.643843,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",4745
4242,2025-12-04 19:37:52.886216,2025-12-04 19:37:52.886216,SourceProperty,"{""name"": ""WHOIS"", ""confidence"": 100}",4746
4243,2025-12-04 19:37:52.921998,2025-12-04 19:37:52.921998,SourceProperty,"{""name"": ""WHOIS"", ""confidence"": 100}",4747
4244,2025-12-04 19:37:52.932777,2025-12-04 19:37:52.932777,SourceProperty,"{""name"": ""WHOIS"", ""confidence"": 100}",4748
4245,2025-12-04 19:37:52.940147,2025-12-04 19:37:52.940147,SourceProperty,"{""name"": ""WHOIS"", ""confidence"": 100}",4749
4246,2025-12-04 19:37:52.956114,2025-12-04 19:37:52.956114,SourceProperty,"{""name"": ""WHOIS"", ""confidence"": 100}",4750
4247,2025-12-04 19:37:52.96733,2025-12-04 19:37:52.96733,SourceProperty,"{""name"": ""WHOIS"", ""confidence"": 100}",4751
4248,2025-12-04 19:37:52.982391,2025-12-04 19:37:52.982392,SourceProperty,"{""name"": ""WHOIS"", ""confidence"": 100}",4752
4249,2025-12-04 19:37:52.989363,2025-12-04 19:37:52.989363,SourceProperty,"{""name"": ""WHOIS"", ""confidence"": 100}",4753
4250,2025-12-04 19:37:53.04262,2025-12-04 19:37:53.04262,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",4754
4251,2025-12-04 19:37:53.111766,2025-12-04 19:37:53.111766,SourceProperty,"{""name"": ""BGP.Tools"", ""confidence"": 100}",4733
4254,2025-12-04 19:37:53.12278,2025-12-04 19:37:53.12278,SourceProperty,"{""name"": ""Contract-Record-Expansion"", ""confidence"": 100}",4751
4255,2025-12-04 19:37:53.131819,2025-12-04 19:37:53.131819,SourceProperty,"{""name"": ""Contract-Record-Expansion"", ""confidence"": 100}",4752
4256,2025-12-04 19:37:53.250281,2025-12-04 19:37:53.250281,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",4755
4257,2025-12-04 19:37:53.361294,2025-12-04 19:37:53.361294,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",4756
4258,2025-12-04 19:37:53.438324,2025-12-04 19:37:53.438324,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",4757
4259,2025-12-04 19:37:55.363655,2025-12-04 19:37:55.363656,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",4758
4260,2025-12-04 19:37:57.326392,2025-12-04 19:37:57.326392,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",4759
4261,2025-12-04 19:37:57.484443,2025-12-04 19:37:57.484443,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",4760
4262,2025-12-04 19:37:57.550187,2025-12-04 19:37:57.550187,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",4761
4263,2025-12-04 19:37:57.795659,2025-12-04 19:37:57.795659,SourceProperty,"{""name"": ""DNS-CNAME"", ""confidence"": 100}",4762
4264,2025-12-04 19:37:58.108183,2025-12-04 19:37:58.108183,SourceProperty,"{""name"": ""BGP.Tools"", ""confidence"": 100}",4763
4229,2025-12-04 19:37:52.083557,2025-12-04 19:39:54.72013,SourceProperty,"{""name"": ""GitHub-IPVerse"", ""confidence"": 90}",4733
5146,2025-12-04 19:41:15.578258,2025-12-04 19:41:15.578258,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",5571
5147,2025-12-04 19:41:16.464264,2025-12-04 19:41:16.464265,SourceProperty,"{""name"": ""BGP.Tools"", ""confidence"": 100}",5572
5148,2025-12-04 19:41:16.47967,2025-12-04 19:41:16.47967,SourceProperty,"{""name"": ""BGP.Tools"", ""confidence"": 100}",5573
5149,2025-12-04 19:41:16.531828,2025-12-04 19:41:16.531828,SourceProperty,"{""name"": ""GitHub-IPVerse"", ""confidence"": 90}",5574
5150,2025-12-04 19:41:16.535704,2025-12-04 19:41:16.535704,SourceProperty,"{""name"": ""GitHub-IPVerse"", ""confidence"": 90}",5575
5151,2025-12-04 19:41:16.539644,2025-12-04 19:41:16.539644,SourceProperty,"{""name"": ""GitHub-IPVerse"", ""confidence"": 90}",5576
5153,2025-12-04 19:41:16.570777,2025-12-04 19:41:16.570777,SourceProperty,"{""name"": ""GitHub-IPVerse"", ""confidence"": 90}",5578
5155,2025-12-04 19:41:16.59872,2025-12-04 19:41:16.59872,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",5580
5156,2025-12-04 19:41:16.606849,2025-12-04 19:41:16.606849,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",5581
5157,2025-12-04 19:41:16.611375,2025-12-04 19:41:16.611375,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",5583
5163,2025-12-04 19:41:17.428087,2025-12-04 19:41:17.428087,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",5587
5164,2025-12-04 19:41:17.435577,2025-12-04 19:41:17.435577,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",5588
5169,2025-12-04 19:41:17.616331,2025-12-04 19:41:17.616331,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",5593
5166,2025-12-04 19:41:17.508037,2025-12-04 19:41:20.500029,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",5590
4506,2025-12-04 19:38:47.499176,2025-12-04 19:42:33.451235,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",4995
1535,2025-12-04 17:57:35.649746,2025-12-04 19:42:49.663971,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",1479
4216,2025-12-04 19:37:51.288232,2025-12-04 19:37:51.288232,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",4720
4218,2025-12-04 19:37:51.403962,2025-12-04 19:37:51.403962,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",4722
